TimeElapsed,Humidity,Temperature,Target,Heater
00:50:20,3.7,60.1,60.0,OFF
00:50:30,3.7,60.1,60.0,OFF
00:50:40,3.6,60.2,60.0,OFF
00:50:50,3.5,60.2,60.0,OFF
00:51:00,3.5,60.2,60.0,OFF
00:51:10,3.6,60.2,60.0,OFF
00:51:20,3.5,60.2,60.0,OFF
00:51:30,3.6,60.2,60.0,OFF
00:51:40,3.3,60.2,60.0,OFF
00:51:50,3.5,60.2,60.0,OFF
00:52:00,3.2,60.2,60.0,OFF
00:52:10,3.2,60.2,60.0,OFF
00:52:20,NAN,NAN,NAN,NAN
00:52:30,NAN,NAN,NAN,NAN
00:52:40,2.5,59.8,60.0,ON
00:52:50,NAN,NAN,NAN,NAN
00:53:00,2.5,59.8,60.0,ON
00:53:10,2.5,59.8,60.0,ON
00:53:20,2.6,59.8,60.0,ON
00:53:30,2.6,59.8,60.0,ON
00:53:40,2.6,59.8,60.0,ON
00:53:50,2.6,59.8,60.0,ON
00:54:00,2.5,59.8,60.0,ON
00:54:10,2.5,59.7,60.0,ON
00:54:20,2.7,59.7,60.0,ON
00:54:30,2.7,59.7,60.0,ON
00:54:40,2.8,59.7,60.0,ON
00:54:50,2.8,59.7,60.0,ON
00:55:00,2.7,59.7,60.0,ON
00:55:10,2.6,59.7,60.0,ON
00:55:20,2.8,59.7,60.0,ON
00:55:30,2.8,59.7,60.0,ON
00:55:40,2.8,59.7,60.0,ON
00:55:50,2.7,59.7,60.0,ON
00:56:00,2.9,59.7,60.0,ON
00:56:10,3.0,59.7,60.0,ON
00:56:21,2.9,59.7,60.0,ON
00:56:31,2.9,59.7,60.0,ON
00:56:41,3.0,59.7,60.0,ON
00:56:51,3.1,59.7,60.0,ON
00:57:01,3.2,59.7,60.0,ON
00:57:11,3.2,59.7,60.0,ON
00:57:21,3.2,59.8,60.0,ON
00:57:31,3.1,59.7,60.0,ON
00:57:41,3.2,59.8,60.0,ON
00:57:51,3.1,59.8,60.0,ON
00:58:01,3.2,59.8,60.0,ON
00:58:11,3.3,59.8,60.0,ON
00:58:21,3.4,59.8,60.0,ON
00:58:31,3.4,59.8,60.0,ON
00:58:41,3.3,59.8,60.0,ON
00:58:51,3.4,59.8,60.0,ON
00:59:01,3.5,59.9,60.0,ON
00:59:11,3.3,59.9,60.0,ON
00:59:21,3.2,59.9,60.0,ON
00:59:31,3.3,59.9,60.0,ON
00:59:41,3.1,59.9,60.0,ON
00:59:51,3.2,60.0,60.0,ON
01:00:01,3.3,60.0,60.0,ON
01:00:11,3.2,60.0,60.0,ON
01:00:21,3.2,60.0,60.0,OFF
01:00:31,3.2,60.0,60.0,OFF
01:00:41,3.1,60.0,60.0,OFF
01:00:51,3.2,60.0,60.0,OFF
01:01:01,3.3,60.1,60.0,OFF
01:01:11,3.3,60.1,60.0,OFF
01:01:21,3.3,60.1,60.0,OFF
01:01:31,3.3,60.1,60.0,OFF
01:01:41,3.1,60.1,60.0,OFF
01:01:51,3.2,60.2,60.0,OFF
01:02:01,3.0,60.2,60.0,OFF
01:02:11,3.1,60.2,60.0,OFF
01:02:21,2.9,60.2,60.0,OFF
01:02:31,3.0,60.2,60.0,OFF
01:02:41,2.9,60.2,60.0,OFF
01:02:51,3.0,60.2,60.0,OFF44:09
01:03:01,2.7,60.2,60.0,OFF
01:03:11,2.5,60.2,60.0,OFF
01:03:21,2.5,60.2,60.0,OFF
01:03:31,2.5,60.2,60.0,OFF
01:03:41,2.5,60.1,60.0,OFF
01:03:51,2.5,60.1,60.0,OFF
01:04:01,2.5,60.1,60.0,OFF
01:04:11,2.5,60.1,60.0,OFF
01:04:21,2.3,60.1,60.0,OFF
01:04:31,2.1,60.1,60.0,OFF
01:04:41,2.2,60.1,60.0,OFF
01:04:51,2.4,60.1,60.0,OFF
01:05:01,2.1,60.0,60.0,OFF
01:05:11,2.2,60.0,60.0,OFF
01:05:21,2.2,60.0,60.0,OFF
01:05:31,2.4,60.0,60.0,ON
01:05:41,2.3,60.0,60.0,ON
01:05:51,2.2,60.0,60.0,ON
01:06:01,2.4,59.9,60.0,ON
01:06:11,2.3,59.9,60.0,ON
01:06:21,2.2,59.9,60.0,ON
01:06:31,2.3,59.9,60.0,ON
01:06:41,2.3,59.8,60.0,ON
01:06:51,2.4,59.8,60.0,ON
01:07:01,2.3,59.8,60.0,ON
01:07:11,2.3,59.8,60.0,ON
01:07:21,2.5,59.8,60.0,ON
01:07:31,2.5,59.8,60.0,ON
01:07:41,2.6,59.8,60.0,ON
01:07:51,2.6,59.8,60.0,ON
01:08:01,2.7,59.7,60.0,ON
01:08:11,2.5,59.7,60.0,ON
01:08:21,2.7,59.7,60.0,ON
01:08:31,2.8,59.7,60.0,ON
